,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
23,"Knopson(369)
🇵🇱Lódz, Poland
2.7January 26, 2019
Piwo wygląda typowo dla stylu. W aromacie lekki banan i słodowość. Zapach przyjemny ale bardzo delikatny. W smaku to poprawny hefeweizen, tylko że zbyt rozwodniony. Ogółem n…
Show more
CAN
Aroma
4
Appearance
4
Flavor
5
Mouthfeel
2
Overall
12",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
24,"alex_leit(14,173)
🇧🇾Minsk, Belarus
2.6October 7, 2018
Can 50 cl. Cloudy orange, yellowish foam. Aroma: sweet, wheat and loaf, a little banana and spices. Taste: a little banana, spicy, wheat bread, fruit, slightly watery.
Aroma
5
Appearance
4
Flavor
4
Mouthfeel
3
Overall
10",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
25,"Tony_Grayne(648)
🇧🇾Minsk, Belarus
3.0September 25, 2018
500 ml can. Pours a cloudy yellow amber coloured ale with a tall stable white head. Ripe apple, clove, dried fruit & weizen spice in nose. Wheaty sourish taste with restraint yeast…
Show more
Aroma
4
Appearance
5
Flavor
5
Mouthfeel
3
Overall
13",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
26,"vinivini(8,602)
🇧🇾Homiel, Belarus
3.3September 1, 2018
Can. Pours hazy pale amber cour with decent head of poor retention. Nose: banana, dried apples and pears, white bread, moderate spiciness. Light body. Average carbonation. Taste:…
Show more
Aroma
6
Appearance
4
Flavor
7
Mouthfeel
3
Overall
13",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
27,"rayaron(6,664)
🇮🇱Kfar Saba, Israel
2.2August 11, 2018
Can. Hazy yellow-orange with white head. The aroma has notes of wheat, clove, yeasts, candy, orange and cardboard. The flavor is bitter and sweet with notes of wheat, citrus, clove, metallic,…
Show more
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
8",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
28,"zvsn(7,780)
🇮🇱Israel
2.5August 10, 2018
Can. Murky orange, small not stable head. Smell of yeast, fruity esters, phenolic and plastic. Sweet, esters, spicy, overipe banana, dry and a bit vegetal. Medium bodied, fizzy.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
3
Overall
10",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
29,"Juks(4,443)
🇪🇪Tallinn, Estonia
2.6July 21, 2018
500ml can, thanks Marduk. Pours hazy golden, yellowish thick head stays. Aroma is bready, banana, wheaty. Taste is sweet, malty, wheaty, banana. Light body, low carbonation. Creamy…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
3
Overall
9",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
30,"Marduk(17,800)
🇪🇪Reval, Estonia
2.4July 21, 2018
500ml can (Super Alko, Ikla). Slightly hazy yellow color. Small size, white head, stays. Banana, sweet, jammy, citrus in aroma. Sweet, cardboard, sweet, jammy, banana in taste. Jammy…
Show more
Aroma
5
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
31,"martjoobolut(9,838)
🇪🇪Tallinn, Estonia
2.6July 21, 2018
Can (thanks marduk). Pours yellow. Aroma is wheat, wheat flower, fruits, banana,. Flavor is sweet, wheat, some hops, some fruits, cardboard. Finish is wheaty. Overall: drinkable.
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
10",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
32,"k0mpsa(3,785)
🇫🇮Tuusula, Finland
3.1July 6, 2018
Can. Hazy deep yellow color, white head. Aroma has wheaty notes, some citrus, hint of yeast. Suprisingly smooth wheaty taste, hint of banana, round taste.
Aroma
7
Appearance
3
Flavor
7
Mouthfeel
4
Overall
10",Stephans Bräu Hefe-Weizen Naturtrüb,Stephans Bräu Hefe-Weizen Naturtrüb,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Weissbier - Hefeweizen,5.3%,,2.68,Brewed for Kaufland CZ. 11.8%,
