,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
22,"BreweryTickers18(146)
🇵🇱Poland
1.2June 21, 2018
Lekko śmierdzący Niemiecki lager z posmakiem mokrego kartonu, nie polecam chyba że nie ma nic lepszego.…
Show more
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
1
Overall
4",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
23,"sharkydodson(5,350)
🇷🇺St. Petersburg, Russia
2.5April 27, 2018
the aroma is malty and herbal with shades of buckwheat, candy, hay and grain... the taste is malty and floral with notes of grain, straw, lollipop and some herbs... bitter, sweet and dry…
Show more
Aroma
6
Appearance
3
Flavor
5
Mouthfeel
2
Overall
9",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
24,"bilcho1(1,522)
🇧🇬Ruse, Bulgaria
2.1March 29, 2018
500ml can from Kaufland, drunk at home. Pours clear with a brief frothy head, medium lacing, while the head lasted, a coarse bead. Aroma of bread with metallic and floral hints. A…
Show more
Aroma
3
Appearance
4
Flavor
3
Mouthfeel
4
Overall
7",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
25,"z87(3,055)
🇨🇿Frydek-Mistek, Czech Republic
1.7December 1, 2019
Neuvěřitelný marketový patvar, který snad nestojí ani pořádně za větší recenzi...
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
26,"Beerhunter111(38,160)
🇩🇪Beerland, Germany
1.9February 10, 2018
50cl can from a Kaufland in CZ. A clear pale golden beer with a huge most good lasting white head. Aroma of grainy malt, soft metallic hops, straw. Taste of sharp grainy malt, metallic hops,…
Show more
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
9",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
27,"DSG(24,098)
🇮🇱Tel Aviv, Israel
1.9October 26, 2017
Can sample at a tasting at Max's place. Thanks Yoav. 5%. Yellow. Graininess, corn, acetaldehyde, sweetish, bitterish finish, light-bodied.
Aroma
3
Appearance
3
Flavor
4
Mouthfeel
2
Overall
7",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
28,"zvikar(12,403)
🇮🇱Ramat Gan, Israel
2.2October 17, 2017
At Max Place, pours yellow with a small head, aroma of corn, malt, flavor is slightly bitter with corn, apples, light bodied
Aroma
5
Appearance
2
Flavor
4
Mouthfeel
2
Overall
9",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
29,"ogivlado(14,037)
🇭🇷Zagreb, Croatia
1.4September 7, 2017
Canned 500ml. -from local Kaufland Karlovac. Pale golden coloured, medium sized white head, no bubbles at all, light cardboard and grain in the nose. Not much to talk about…
Show more
Aroma
2
Appearance
2
Flavor
3
Mouthfeel
2
Overall
5",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
30,"Marko(13,977)
🇨🇿Prague, Czech Republic
1.4August 14, 2017
Canned from Kaufland Split. Clear yellow-golden with a disappearing white head. Aroma... green apple and glue, acetaldehyde all over the place. Suuure, it’s according to…
Show more
Aroma
2
Appearance
3
Flavor
2
Mouthfeel
2
Overall
5",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
31,"Hrc_Cro(1,248)
🇭🇷Zagreb, Croatia
2.3May 28, 2017
0.5l can. Clear golden color with acceptable white head. Aroma of malt, grain, corn and bread, but it is all very vague and watery. Taste is sweet and bitter.
Aroma
5
Appearance
2
Flavor
5
Mouthfeel
2
Overall
9",Stephans Brau Larger,Stephans Bräu Premium Lager,Kaufland Europe,"🇩🇪 Neckarsulm, Baden-Württemberg, Germany",Pale Lager - American,4.9%,,2.11,Brewed for Kaufland according to the German Purity Law. 11.2°,
