,맥주정보,검색이름,맥주이름,맥주회사,맥주원산지,맥주종류,맥주도수,맥주IBU,맥주평점,맥주설명,맥주칼로리
22,"Frank(4,518)
🇺🇸Chicago, United States
2.3April 29, 2015
I’ve had worse things in my life but won’t be drinking this again unless I somehow wind up in Korea, which is not entirely impossible. It’s a bit sweet w/ a little grain or malt and perhap…
Show more
Aroma
5
Appearance
3
Flavor
4
Mouthfeel
2
Overall
9",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
23,"crossovert(17,162)
🇺🇸Chicago, United States
1.9April 26, 2015
33cl can. This is some more South Korean garbage. This is extremely vegetal and yeasty, liek marmite.
Aroma
4
Appearance
3
Flavor
4
Mouthfeel
3
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
24,"Mark_Eck(2,000)
1.7February 1, 2015
Can. Pours a pale yellow. Aroma and taste are grainy and some hints of malts.
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
25,"sgtohk(1)
0.5November 18, 2014
This beer has never been anywhere near Germany. Let’s just call it a deception.
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
26,"GuideDogSaint(3,142)
🇨🇳Xiamen, China
1.4September 15, 2014
330ml can from a supermarket in Xiamen. Pours yellow with a disappearing head. Aroma of malt and cardboard. Bitter sweet finish. Not as bad as some.
Aroma
2
Appearance
1
Flavor
3
Mouthfeel
2
Overall
6",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
27,"martinrumsam(580)
🇬🇧BARNSTAPLE, England
1.2August 2, 2014
Pale yellow no head no aroma grainy taste. Thin palate poor Redeeming features are that it is cold and I won’t have to drink it again.
Aroma
1
Appearance
3
Flavor
2
Mouthfeel
2
Overall
4",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
28,"JaKeAFC(1,885)
🇮🇹Italy
1.7June 14, 2014
640cl clear bottle from a conveniente store in Hong Kong, around $2. Yellow color with a big white head, nose looks like Beck’s with some hoppy tones. Taste is midly grainy and lager…
Show more
Aroma
4
Appearance
3
Flavor
3
Mouthfeel
2
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
29,"MashinHero(4)
🇭🇰Hong Kong
0.5May 26, 2014
If i could click ""0"" to above, i would have done so. Simply its marketing just lie about it’s country of origin and why on earth a Local Beer has to pretend it’s a Premium German Lager. This…
Show more
Aroma
1
Appearance
1
Flavor
1
Mouthfeel
1
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
30,"Dzhigga(349)
🇷🇺Kirov, Russia
2.1April 29, 2014
Bottled. Typical south beer. Light malty aroma. Golden color with fast-disappearing head. No taste. For food.
Aroma
3
Appearance
2
Flavor
4
Mouthfeel
1
Overall
11",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
31,"satoshikyo(3)
0.9September 16, 2013
Absolutely one of the less fortunate beer out there. Nothing about it is outstanding... just a very regular low quality bee pretending to be German and premium.
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
3
Overall
1",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
32,"Cantabrian(1,211)
🇦🇺Christchurch NZ, now Brisbane, Australia
1.8September 13, 2013
Claiming to be the leading brand in HK and Macau. Tasteless, odourless. Not even salty/bready as Hite or those Japanese ""draft"" beers. The alleged popularity tells you something about…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
6",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
33,"Geiserich(5,615)
🇦🇹Linz, Austria
1.7August 7, 2013
Can: Aroma is corny, grainy. Pale golden color, white head. Flavor is grainy, corny, no hops, some bitterness. Another boring, watery and corny Asian macro.
Aroma
3
Appearance
2
Flavor
3
Mouthfeel
2
Overall
7",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
34,"CH-303(4,014)
🇨🇭Fribourg, Switzerland
2.0July 11, 2013
Appearance: Golden, clear. Symbolic head.
Aroma: Grains, shy hops/malt.…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
8",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
35,"DuffLover(141)
🇺🇸Hoboken, United States
1.0April 2, 2013
Saw this everywhere in Hong Kong and it is more expensive than Guinness in the convenience stores, so had to try. Turns out it is Korean which is ironic because I don’t recall seeing it i…
Show more
Aroma
2
Appearance
1
Flavor
2
Mouthfeel
2
Overall
3",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
36,"GoufCustom(3,017)
🇭🇰Hong Kong
0.9March 30, 2013
500 ml bottle, ordered and shared while having dinner with friends in Kowloon City.…
Show more
Aroma
1
Appearance
2
Flavor
2
Mouthfeel
1
Overall
3",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
37,"thellgren(2,141)
🇫🇮Helsinki, Finland
2.6January 1, 2013
Various bottle sizes @ different locations in Hong Kong. Appearance and taste is what  you expect from a lager, nothing special. It has, however, more taste than the avarage hot…
Show more
Aroma
5
Appearance
2
Flavor
6
Mouthfeel
2
Overall
11",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
38,"Bart(2,934)
🇧🇪Brussels, Belgium
1.9October 22, 2012
Bottle @ local store in Hong Kong. Golden blond colooured beer with some medium carbonation and a small to non-existing white head.Grainy sweet malty hinted aroma. Medium wattery…
Show more
Aroma
4
Appearance
2
Flavor
4
Mouthfeel
2
Overall
7",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
39,"Arve_Christian(5,277)
🇳🇴Oslo, Norway
1.4June 9, 2012
Backlog nov 2009 Hong Kong, bottle from small shop.…
Show more
Aroma
2
Appearance
4
Flavor
2
Mouthfeel
1
Overall
5",Blue Girl,Blue Girl (5.0%),Jebsen Beer,🇭🇰 Hong Kong,Pale Lager - International / Premium,5.0%,,1.68,"This is the 5%-Version, sold in HongKong, Macao and Taiwan only.",
